review_id,text,categories,class
lhH9Rl_sqhPstL0qDc4PNw,"Hair cut last night....the 1.5 time in chair for a trim concerns me for future visits.  Didn't get seated until 15mins after appointment start time, with no knowledge as to why? thought I had wrong time even. I would LOVE to keep going to this spa, as so close to where I reside. Over all the stylists were very nice, did get some shopping tips for fun stores, as I'm new to the area",Hair Salons;Day Spas;Massage;Beauty & Spas,non_useful
AkS51z7JWycdKpUNpnTkYg,"I used to love Honey Bears, but in the past 24 months, for some reason, they've lost their soul.  And that's bad because this was the only reliable selection of BBQ in Arizona. Whatever they changed, and I'm not sure it's quantifiable, but it needs to change back. Whenever I'd fly into the PHX airport around dinnertime, I'd bring home some Honeybear's for me and the wife.  The last few times, it's just been kind of meh.   I'm not quite sure what it is, but I need to find a new guilty pleasure, smothered in BBQ sauce.",Barbeque;Restaurants,non_useful
9GT565AxB0R3G35zPx7KIw,Was visiting Scottsdale this weekend and wanted a local place for breakfast.  The food was pretty good but the service kind of sucked.  The woman taking the order in the restaurant came off as rude and not friendly at all.  If you can deal with that then no big deal.  Pretty good food for a reasonable price.,Food;Bagels;Delis;Restaurants,useful
EXe3tD-m9Bmwk9tW0LnENg,Edinburgh Bicycle Coop is arguably one of the best bicycle retailers in Scotland.  Discovered these folks roughly 7 years ago and they have grown and become much better over that time.  They have their own brands of bikes and equipment. This stuff is field tested and improved yearly. Their Revolution bicycles are consistently rated as one of the best by Cycling Plus.  The service is really good and they offer stuff that will interest everyone from serious roadies and mud-jumpers to kids.  I would use them more if I lived in Edinburgh but currently I mainly use their website to order stuff and only visit twice a year. This is a blessing since i would definitely spend a lot more money if it was local.,Sporting Goods;Bikes;Shopping,useful
K83Xs2M8zkQP629-bxv-3w,"Delicious! Best Thai I've ever had. Try the Grilled catfish (believe it or not). Service and atmosphere are nothing special, but not too bad either.",Thai;Restaurants,non_useful
zCBmgnSxUtALnEcyIjJwag,"This place is my dreams on acid. Glitter everywhere, angel wings hanging from the ceiling, masks, makeup, pasties, tons of Halloween costumes and best of all they are the only place in Vegas that sells trashy lingerie costumes!!!  I would have been so lost in this place without their staff! This place is huge and sorting thru thousands of costumes is insane. Ask them anything and they'll try to work it out.",Shopping;Beauty & Spas;Arts & Crafts;Costumes;Party & Event Planning;Makeup Artists;Event Planning & Services,non_useful
tXI4dt_YKSL2MCXEr6_HCQ,"Food: 3.5 StarsService: 0 stars I ate here while staying at South Point Hotel in Vegas and was quite disappointed by the way my meal turned out. The food was pretty decent with the hearty portions and a killer chips and dip, but the service was dreadful. We waited forever to order our food and didn't get our water until mid-way through the meal. Our waiter kept apologizing for how slow the service is (clearly a bad sign) and in the end we just gave the bill to the bus boy after waiting forever for our waiter. I would not recommend this place.",Mexican;Restaurants,non_useful
FiOrgwPVoPG_o3kntWZ27g,"I was really impressed with Il Posto, especially after all of the mediocre reviews. My favorite Yelper, Christina P, put together a UYE here last night, and the event could not have been more perfect. The bartender and staff were really friendly and made us feel very welcome. They have a fantastic patio with a fire pit in the middle which made for a perfect happy hour setting. We happened to be there on the night they unveiled their specialty pizza line. I had the pleasure of trying both the margharita and the goat cheese & onion, both of which I thought were fantastic. They also serve bread with a cheesy pesto dipping sauce that was to die for. Our group ending up trying a lot of different pizza's and everyone seemed to really enjoy. I was pleased with their happy hour specials ($2 off specialty pizzas; $1 off appetizers, well drinks, house wines and draft beers) and especially pleased that they extended those specials for our group for the entire time we were there. This is another time I wish we could give 1/2 stars because I would give Il Posto a 4.5... and I will definitely be back to grab another glass of the Chateau Ste. Michelle Riesling and snack on one of those delish speciality pizza's on the patio!",Restaurants;Italian,useful
GS0IhtL0cop0AgDI7YaT-A,"I wasn't sure what to expect when going to a spa that's in the same strip mall as animart, but I was pleasantly surprised. I had booked a massage for Saturday morning. The prices were very reasonable especially for how nice the place turned out to be. After checking in at the front desk you go to the restroom where they have lockers available for you to change into a robe and slippers are provided. The lockers have locks with keys attached to a bracelet that you take with you when you head into the little relaxation room. This room has a gas fireplace and two chaise lounge chairs. I was offered bottled water or hot tea. I went with the tea and they had several varieties available along with granola bars in case you are a bit famished. I liked having this little area to unwind a bit before getting straight to the massage. When I did finally go to my room it was very pleasant. The lights were kept nice and dim with candles burning in the corners. I discussed with the masseuse that I was having a little bit of knee pain as well as some upper back stiffness. She did a great job during the massage addressing my areas of concerns as well as relaxing my whole body. There was a choice of three scents that could be added to the massage oil which was also quite lovely.",Day Spas;Massage;Beauty & Spas,non_useful
SOmkL092Z6gzAM8BppKIKg,"One of the best meals of my life.  My friends and I were celebrating in Vegas, and looking for a place to do it up.  A $50 bottle of French wine later and the meal we had was filling, hedonistic, awesome, whatever superlative I could give. The appetizers were great; I had gumbo, and split barbeque shrimp and butternut squash ravioli with duck confit on top.  Portions for apps were not  teeny, which was impressive, because honestly I expected it to be. Then comes the main course.  All four of us split the chateaubriand, which was tender, carved tableside, and delicious.  The crust of the steak was delicious as well.  Almost as impressive were the side dishes; truffle parmesan potato chips and creamed corn (Yes, who thought Creamed Corn could emerge from the cafeteria lunch as a DELICIOUS side dish). Yes, it's expensive; it's Vegas.  But I was very impressed with the quality.  Will gladly go back when I have more $.",Steakhouses;Restaurants,non_useful
v7WZbPSUreGHGD83B-a0Tw,"Ordered the pastrami sandwich and I am not sure if it lives up to the hype. It had a lot of meat but it was about $9.00 just for the sandwich alone. I am really picky when it comes to pastrami because i like it thick and juicy just like the way they have it in New York City. I also had the Italian roast beef with onions and peppers and side of au jus. The beef was tender and flavorful which was accented by the onions and peppers. The au jus made it even better. I would give it more stars if the price was a little bit less. More than likely, I would go back to try something else.",Burgers;Fast Food;Sandwiches;Restaurants,non_useful
7BQy8bQPmPYCzYs1p5wvig,"Its refreshing to find one-of-a-kind places -- God knows Phoenix needs more of them to inject personality into this generic, strip-mall, chains-on-every-corner valley. Finding this unique sandwich shop, which is in a house that has been transformed into a restaurant, is indeed a welcome find. The real estate is limited, so parking is compact and circles around the back of the building. The dining area is mainly indoors, but there is also a small patio facing the back portion of the parking lot, which is not very scenic. Inside there is art on the wall that can be purchased. They serve wraps, bowls and salads. The food has been pretty good, although it did not knock my socks off. I ordered the Baja Bowl, which is described on their online menu as Southwestern chicken atop garlic rice, black beans, Monterey jack cheese and topped with lime sour cream and pico de gallo. It was OK, but the chicken was dry and cut in fairly large chunks. It could have possibly been microwaved -- not sure, but there were no southwest flavors to speak of. I have done a better job of cooking chicken on my George Foreman grill at home. Perhaps the garlic rice would have helped with the flavor, but I had substituted the rice with organic brown rice which did little to add flavor. Sour cream was not lime. There was a small slice of lime served on the edge of the bowl. I would not bother ordering this again -- especially if I have a craving for some southwest food. On another recent visit I ordered a wrap called Prince of Thai's - Spicy peanut chicken with baby spinach, garlic rice, fresh ginger slaw, cucumber pico and red onion wrapped in a spinach tortilla. That had better flavor than the baja bowl. Vegetable ingredients were fresh and good. Again, I was not very impressed with the chicken chunks. One thing I think That's A Wrap needs to address is the use of styrafoam cups. Afterall their slogan is Healthy Food for a Hungry Planet and they have a link for a new restaurant Green for Vegan food on their website. For such an artsy, earthy place, I would have thought That's A Wrap would have made more conscious, earth-friendly choices. For that reason and the bland chicken, I give them an average rating only.",Sandwiches;Restaurants,non_useful
su9abk2TjZikZm5taZxtZA,"Service this morning was abysmal. I changed locations this morning, running late in hopes that the drive-thru would be more speedy. Yeah, right. The line moved painstakingly slooooowwwww. When I got my coffee, it was barely 2/3 full, and the rest was all whipped cream. I ordered a Venti Vanilla Latte. I'm not going to pay five dollars for a cup full of whipped cream, I wanted the coffee.  Last time I visit this location.",Food;Coffee & Tea,non_useful
H2MGdnD9VY4tupzGxFYQZw,"Located inside The Venetian is the Grand Lux Cafe. You cant miss it! It is right by the escalators leading up to parking lot where valet is done. I would describe Grand Lux Cafe as a upscale Cheesecake Factory, but a little bit more expensive. It seems that every single time that I am in Vegas, I end up here. From prior experiences, I would have rated this place a 4-5 star, but it did not meet my expectations this time around. It will definitely make me hesitate whether or not I would want to dine here the next time around. Did my eagerness and excitement for this place finally die?  We arrive and sit in a booth in the bar area because we wanted to watch the Lakers game that was on.  Being in the mood for a burger, I ordered The Max Burger which had certified angus beef topped with cheddar cheese, Applewood smoked bacon, sauteed mushrooms, onions and roasted short ribs, with Fries. It was good, but not good where I was jumping with joy.  Our waitress Jina was on PMS the whole night.  She was rude and the gf kept noticing it. I was paying attention to the game so I dont know what exactly was going on. I can tell you what I heard from the gf though. She was working as if she hated her job and did not want to be there. She would roll her eyes whenever we wanted some more water, drinks, etc. She was throwing some of our dishes onto the table. She was telling us to move our drinks out of the way in a rude way so she could set down our dishes. She was fat. She was ugly. She was Jina.",Food;Desserts;American (Traditional);American (New);Restaurants,useful
nwrg-PYutKrglpPDJVTPJA,"Earl of Sandwich is simple, fresh, and convenient.  We stopped here for our last bite before leaving Vegas. While walking through the (boring) Miracle Mile shops of Planet Hollywood the day before, the name of this place caught our attention. Vlad is the sandwich lover in this relationship, so I knew we were going to have to try this place eventually.  First of all, the deli-style ordering is great if you want to grab a quick bite without the wait service. I also like that once you order, they give you a pager that vibrates when your order is ready, which keeps the line moving instead of having to impatiently wait at the counter or listen for your order number.  Vlad ordered one of the signature sandwiches with their homemade artisan bread, which looked like some warm carby deliciousness. He loved it. I ordered a flatbread wrap - delicious. The actual flatbread tasted unlike any other flatbread I've had before. Not too tortilla-like, not to bread-like. It was like really really thin, fresh pizza dough. YES I gave in to carbs, and YES it was worth it!",Sandwiches;Restaurants,useful
SojNOaGGDqJEgwICnq0Bhg,"First to arrive for the lunch buffet, so the food din't sit for long. Literally had one of everything (I shouldn't be allowed at buffets), so I got a good sense of what they had to offer.  the good- pakora: the vegetable (cauliflower) was better than the fish or chicken, crispy & well-seasoned- saag paneer: creamy, thick & rich, but not excessively so- kofta: nice soft texture, good flavor, well sauced- gulab jamun: not offensively sweet, good texture- kheer: same as above the just okay- samosas, garlic naan, basmati rice were fine but unremarkable- watery dishes: chicken curry, chicken tikka masala, dal, raita (would have been much better if the sauce had the consistency of the saag paneer) the wtf?- beef at an indian restaurant?! - no lamb- no spice/heat- bathrooms are kinda retro but not scary I recently just got back from a trip to India (Jaipur, Rajasthan) and the dishes listed under 'good' above were comparable. At less than $10, it was a great deal and will be back.",Indian;Restaurants,useful
H1Q47smq_l1NAFhf70iShQ,"UnPHOgettable is absolutely phenomenal and the service staff goes out of their way to educate newbies to Vietmanese food such as myself.  For example, Alexander C may not have been educated as to how to properly enjoy his shrimp and pork stuffed egg rolls.  My server showed my how to wrap the hot and crispy egg rolls in a piece of crunchy cool iceburg with pickled carrot and onion and dip it into the sweet fish sauce with added spicy red pepper sauce.  The contrasting hot/ cold and sweet/spicy elements came together in a refreshingly unique way.  Go in with an open mind and if you like, the staff is ready to provide you with a first class education on how to enjoy the flavors of Vietnam.  Lesson #1: unlike Thai food, Vietmanese food is typically not spicy (hot).  I would recommend unPHOgettable to everyone!",Vietnamese;Restaurants,useful
kSJ3VtvayYd_8Lasa2XpjA,"Pub Crawl Stop 6 (finale):This spot is just down from my office and the only spot that I visited using the light rail for my light rail pub crawl. By this time I was completely hammered and although hungry, I didn't want to wait for the $5 special of burger, fries and domestic beer.  When you consider the domestic beer was $2, that's a good deal for the food - but I just ordered one domestic beer. I can't recall much about this place. I would like to go back when I am not so out of it because I have heard they have good food and great drink specials",Bars;Sports Bars;Nightlife,non_useful
DcbMwZmOIBTiKbMuRPkKjg,"I love this buffet because of the obvious... IT'S SEAFOOD!!!  I think there might be other things like prime rib, but why would you eat prime rib when this is 99% seafood.  So, I was so glad that on our last night (after the Machida fight!), we got to go here.  And it was just as good as I remembered... Crawfish, crab legs (both cold and warm... and they're different styles ex. tossed in an asian sauce), fish galore (ones in a chunky tomato sauce, shrimp tempura, mediterranian style, etc.  I will say, some had a fishy taste to it so after a while I just stuck to eating my ginormous plate of crab legs), hush puppies, sushi, seafood soup (2 types, a cajun style and another one I forget), you can make tacos, eat stir fried noodles with chicken and shrimp, they of course have shrimp cocktail, and mussels, clams, and oysters.  All I know is, this is my dream buffet, and I hate that they don't have one of this kind in Hawaii.  Yes we have todai, and makino chaya... but that's more of an Asian buffet (plus the crab legs, sashimi, etc.), but this is the epitome of buffets, and, may I add, well worth the $42 per person.   I'd move back to Vegas just for this buffet, but that's a dream within itself... but don't let my dreams get in your way of experiencing the best seafood buffet I have tried.",Seafood;Buffets;Restaurants,non_useful
n19nVBCBoD8tLasPFziKQg,"Cucina Italiana is the coffee house and pastry shop offshoot of Il Fornaio. They are not open in the evening.  I had a decent cafe mocha here and a blueberry scone that was really a muffin in scones clothing. They offer the standard lineup of coffee house drinks, assorted pastries and a few salads and sandwiches.  The interior is nice and goes for a Manhattan coffee house look or something. Jazz and standards play loudly over the sound system.",Restaurants;Italian,useful
87s153BLlVTXxqlcgGYDcA,This is a great Sushi place to go to but prices a little high. I've never been there during discount price hours and days but I hear you can get a pretty good deal. The Tazmanian Salmon is great. I even tried the Ama Ebi which was pretty good for pre-frozen shrimp. (the best way to have Ama Ebi is to find a place which has live sweet shrimp) Selection of cold Sake is great.  People there are interesting. Lots of Asian hookers and white Cougars competing for old Scottsdale douches. Have fun! :) UPDATE: The Sutra Sushi web site says Happy Hour is Tuesday through Saturday 4-7. Not many places do Happy Hour on Saturdays....,Sushi Bars;Restaurants,useful
qpyE-B_h8Gha8LKJV35aag,"Coo Coo's is the best place to get anything! Their coffee in any form is better'n starbux! Their food is awesome I think Ive had close to everything on the menu Cuban Sandwich, subs, Breakfast bagel san. its all so delicious and the help is nice! Even the owner is nice can I say it in how many ways, GO!",Food;Coffee & Tea;Breakfast & Brunch;British;Restaurants,non_useful
v2QoM5kux73AjwRxwNNf7w,"It seems as if there are quite a few generalized reviews that I don't wish to duplicate, basically stating it is one of the better, if not the best off strip dining establishments in Vegas. True, yadda yadda...So here's a few things you NEED TO KNOW that haven't been said before:  1) This is a great place for dating. Why? Because if you can't strike up nice conversation with the soft lights and low buzz of excitement you need not date. And if you are a guy, I guess this also applies to gals as well, you simply cannot go wrong by ordering one simple dish: drum roll please -----the flourless chocolate cake and the vintage port. Matches made in heaven aren't as perfect as this. I confess that I have never seen as many eyes rolling in the back of pretty heads as when this first enters the mouth and the flavors roll languidly down -er ahem, you get the picture:) If you only order one thing, this is it!  2) This is the place in Vegas that the Food Network and Travel Channel gurus always miss putting on their shows. If any place deserves being enshrined in Vegas Foodie Lore and subsequently trumpeted to the outside world THIS is that place. Bourdain, drag your Bowser from Sha-na-na-looking skinny butt here and give' em some love. Rachel Ray, don't be skimpy and leave'em out of your next special. And if anyone should sing Hosannas it's that semi-homemade blonde lush who could make the bars shrink back from dropping as much booze as she does on a round of drinks, let alone a single drink. Broadcast. Let them know that off the strip: THERE IS GOOD FOOD.!!!",American (New);Restaurants,non_useful
Pn8PiwDED95CLH7OUiKyLA,"Cooooouuuuggggaaaarrssss..... here cougar, cougar..... Botox: CheckFakies: Check (including my own)Vaginal Rejuvenation: Check It gets worse... yes, can you imagine??? Affliction: CheckFaux-Hawks: CheckOverbearing Cologne: Check Now that I think of it, this is probably a perfect match: Women significantly past their prime and the douchebags of society waiting to pray off of them... I shouldn't judge; I really shouldn't... I may end up here in 26 years when I am at the equivalent age of the majority demographic. In fact, thank god this place exists otherwise we may have to worry about the douchebags and douchebaguettes (credit, Dallas G.) infiltrating our beloved downtown favorites.  2 stars for the mojitos and wasabee dipping sauce. Meeeeoooowwwwwwwwwwwwwwwww",Arts & Entertainment;American (Traditional);Mexican;Music Venues;Nightlife;Restaurants,useful
OE9_p9zxMhD6yGsDvNyipg,"There are several foods that are worthwhile, but I have had some that are average. The wings and ranch is the best food they have; the bowls are, well, underperformers. The burgers are very good, and their pizzas are worthwhile. Green is good for quick vegan on the go, and I think that most of the food is good at Green. It is definitely college-aged ambiance dining in. I'd really love to see the veg world in Phoenix take off, and find some competition. It's a limited pool here in town.",Vegetarian;Gluten-Free;Vegan;Restaurants,non_useful
nIZq87liDH3M4SLvpGHZRw,"Wow.  I am totally surprised to see this place has more than 2 stars.  Aside from being one of the cheapest places on the strip, I really do not see the pull for this place. The updated rooms are ok, but the bed was one of those beds that I can feel it every time my wife flinches.  The whole place smelled like the carpet was flooded and not cleaned properly. Here is my biggest beef of all; we paid for the room and got 2 free tickets to Mystere.  We went to the will call to pick them up, and were told to get confirmation from the front desk.  The other couple that were there had our print-out, and the front only referred me to another useless employee.  We were the 4th couple that day to be stiffed on their promo. I expect to receive no more sympathy, and would not stay there if it were free.  The other couples said the same, and they have stayed there for the past 5 years.  I guess they lost a lot when the management/owners changed. Avoid it. Spend a few more a night, and stay across the street.",Hotels & Travel;Arts & Entertainment;Casinos;Event Planning & Services;Hotels,useful
5eVIcwo2zuFVZyCbS9bZPA,"We didn't order from this Domino's.   Southwest Airlines ordered for us and about 100+ other passengers that were stuck at the Phoenix Sky Harbor International Airport for about 5-6 hours.  I believe they ordered 75-80 pizzas and it did turn out to be enough to feed all of us.    When the Domino's people showed up, some were ready to hug them, cause they were hungry.  And I will admit I was one of them.   We had so much weight in carry on luggage that trying to go get food was difficult, so what was offered free by Southwest was welcome.     I believe they sent 4 employees and used an airport cart to bring all the pizzas in.  The pizzas were not very hot, just lukewarm and that's no surprise as I don't think their ovens can rotate over 20 large pizzas at a time and we as a group had at least 3 or 4 times that many.   The pizza also had that signature cardboard smell and taste of the dominos boxes, but at the time it was so damn good.     They didn't bring enough cheese packets and no red pepper, but there were enough napkins, people were very civil in line and we had enough to eat for hours.   It was even still acceptable after it was cold as room temp.   And anyone that has ever been in college knows that room temp pizza is just fine.   ;)",Sandwiches;Pizza;Chicken Wings;Restaurants,non_useful
wALDvJepc85K5X9X0PsxgQ,"This is definitely a place you have to try if you go to Vegas. We ordered the tasting menu and a hamburg.  My impression is almost every dish has foie gras. It is ok for someone like me, a foie gras lover, but , to someone like my husband who cannot stand for the flavor of the foie gras, I am not sure whether he/she will enjoy the meal, at least my husband didn't really enjoy the food, even though he likes the place as well.",French;Restaurants,non_useful
XXaNgg3NfH639g-qdf_D1g,"this is my second time here and both times i've come with my cousin. as much i love nobu, i only go there with her, since she loves it so much, but i never regret it.  the nice thing is i just let her order, since she knows what's good, but then if i ever go alone, i won't really know what to order. i did have a nice acai cocktail to start the night. it was delicious and refreshing, great way to start the meal.  we ordered the yellowtail with jalapeno which i loved since i love the spice. then we had the seafood spring rolls which weren't on the menu, but since they go there all the time, they knew about it. those were also really good, along with the sashimi salad. loved the dressing and there was so much sashimi! we also had the rock shrimp tempura, which was kinda like popcorn shrimp, but really tasty and some grilled beef thing.  at the end, we ordered the bento box, which was a flourless chocolate cake with green tea ice cream. everything was really good, but service was a little slow. my other friends were also there and they were a party of 10. they started a little after us but finished before us!! other than that though, it was a great night.",Sushi Bars;Japanese;Restaurants,non_useful
ZJqlaTDimE7P9JunoZv3VQ,"The carne asada here is always a lot better than what I've had at other taquerias.  I've had the restraint not to order the carne asada fries for quite a while, but they are made perfectly here.  I'm not a decadent dessert kind of guy, so things like carne asada fries are my definition of a guilty indulgence.  If you've never had it, it's basically a pile of crispy french fries covered with nacho toppings. Not everything else on the menu is quite as good as the carne asada, but I don't think I've ever ordered anything that I disliked.",Mexican;Restaurants,non_useful
QHfqNeaI8NzWwJozQKDbgw,"Had to stay here for a work trip....not really my scene.Cheesy decor (even for Vegas) and our room had a weird smell when we first walked in. The beds were comfortable and the bathroom was pretty big. The Miracle Mile shops that are right downstairs was absolutely the best part about staying here. There's also a Starbucks on the casino level which definitely came in handy since I sadly had to wake up at 7a.m. everyday. All in all the hotel was just ok. I wouldn't voluntarily stay here, but hey, since I wasn't paying for it...it didn't really matter.",Hotels & Travel;Arts & Entertainment;Casinos;Event Planning & Services;Hotels,non_useful
MvWqDWXDni7HYDhyY10efg,"So we decided to have Thanksgiving Italian style. I have been here before, and have enjoyed it. They offered a Thanksgiving dinner including sliced turkey, green beans,  stuffing but we went with Italian flare.       Had the mozarella caprese salad, spagetti and chicken parmasean and garlic bread. What I was really craving was a cannoli!! Maybe it was from the recent airing of all three Godfather movies? But lo and behold when I ordered cannolis, I was informed they had ran out!! How can you run out of cannolis!! So I was disappointed!! But at least we got to sit at the table in the kitchen which is smack in the kitchen when you walk through, kind of like a Goodfellas moment!",Restaurants;Italian,non_useful
pbPCRlc3B0B0OcEmKL1ILA,"this restaurant has the best and freshest sushi i've ever had in my life.  started with the japanese mushroom salad and then oysters - which were so fresh, i've never tasted anything like them before, followed by sushi: abalone, sweet shrimp, squid, toro, yellowtail and sea urchin.  out of this world.  i cannot wait to go back to vegas to dine here again! p.s. - have the mochi for dessert!",Sushi Bars;Japanese;Restaurants,non_useful
od2IbAf8W1iR2mEN1gL7jg,"I don't care that it's not authentic Italian.  Authenticity is less of an issue for me than whether or not I can get what I want, prepared the way I like it.  Tutto Pasta on King is very accomodating, reasonably priced, and gets my order right every time.  The portions are enormous and we always take home tons of food, while still leaving satisfied. I will subtract 2 stars, though, for the lack of an appropriately-sized bar area to wait in and the lame-o bread basket with cheap olive oil.",Restaurants;Italian,non_useful
yM7zDawFGxXEXIFLVb2dRw,"My hubby's grandparents love Italian food, so we made reservations for us all at Stratta after doing some reviewing. Let me begin by telling you I'm not a big Italian fan...I love pizza, but pastas aren't really my thing.  For the table we shared the brushetta and fried calamari, both were pretty tasty. For the entrees I remember a couple of lasagna orders and mainly some pizzas. The food was amazing, and might I mention this restaurant is pretty reasonably priced. I felt like this meal was one of the least expensive out of all our meals so far. His grandparents paid the bill, which meant more Lee and Carey gambling money later ; )  I was pretty impressed with the ambiance and setting of Stratta, and would recommend it for any Italian or Non-Italian lover, like myself, to try!",Restaurants;American (New);Italian,non_useful
8fwqmEw0LK9AWJ8bftZdBQ,"Palace Station exceeded my expectations.  For $43/night after taxes and fees (base price was $29.99), it wasn't a bad stay at all.  Stayed in a courtyard room instead of a tower room because I wasn't interested in paying extra for a view.  I performed the routine cleanliness check (stains, hair, etc.) and I didn't detect anything nightmarish.   I was impressed with the bathroom decor.  It had a mediterranean theme and gave me ideas to spruce up my own bathroom.  I was also impressed with the free wifi and flat panel television, but I guess that's becoming more standard in the Vegas area. On another visit I tried out their buffet.  Their buffet is OK.  I particularly enjoyed the grill area where you can choose ingredients (I had pasta) and a cook will saute them all up for ya.  The taste of their menu items is nothing spectacular, however.",Hotels & Travel;Arts & Entertainment;Casinos;Event Planning & Services;Hotels,non_useful
i8eDu6vyzajHaj3MRMhsbQ,cool operation.  family booths for dining & bar w/tabletop gamblin machines for the adult drinkers/eaters.  i had fun playing video black jack & enjoyed me some tasty comped cocktails. i had the spaghetti & stromboli & they were above average.  good prices. nice staff.  i wouldn't hesitate to go here when in vegas. glad it's a chain.,Bars;American (Traditional);Nightlife;Lounges;Restaurants,non_useful
BLyAigtzxqo-9Y6isIeT1w,"Ok, seriously, dude. I know I was underage and standing 5 feet away from the table while my parents watched that stupid game you were hosting and I saw a bit of it, but you didn't have to shoo me away, did you, you asshole? And in addition, you didn't have to keep saying stuff like I can't even stand there with my eyes wandering around.",Hotels & Travel;Arts & Entertainment;Casinos;Event Planning & Services;Hotels,non_useful
e3uajGkkOOe6mat_oAxiIg,"We were at Sportsman's Saturday and noticed the new kid on the block. We decided that a Monday might be the right time to try.  The place had a mad rush going for an hour or so and the TV. screen playing Monday Night Football had to have helped. It was our server's first night and we have employed him before and were happy to see him again. We were unaware that they had only been open for four days. The decor is modern yet cozy and inviting with a warm neighborhood feel.  In my opinion this was a brilliant move on Tomaso's part. Sometimes when a long standing older spot starts to stagnate it could be a very creative move for the same establishment to put a new spin on what they already do well. This place will attract a whole new clientele.  The salads are fresh and organic with creativity and fabulous flavor. I had the braseolo and the cured beef was tantalizing. (I could have used a few more greens). Wine prises are fare and the selection is good. My pinot grigio was chilled to perfection. My dinner companion's seafood pizza had a fabulous array of seafood and the balance of fresh herbs to the pesto and tomato was right on. BUT, I will say that if they are to hold their own in this  market , the crust on the pizza needs to be perfected. The brick oven charring is great but it was followed by too limp of a crust. Brick oven thin crust really should be a little crisper.  The service for a brand spanking new place  was awsome. they kept applogising for being disorganised but we felt they were very if not almost overly attentive. Can't wait o go back and try the beet salad! P.S. pricing is in any ones budget for the quality of food and ambiance.",Restaurants;Italian,non_useful
EDYQKo1gKnvnZUPeiB4QUw,"Where should I start with this place? Starting off with 3 stars we end up with 1 here. Unfriendly check-in staff -  I usually use the infamous $20 trick in vegas, but the staff we encountered were so rude I was turned off. We also had to wait 7 hours for our room after trying to check in early.  They did not even offer to call us when it was ready, and forced us to call them multiple times. We also found out that people that tried checking in AFTER us were ahead of us on their waiting list!! WTF!!!???minus 1 star  The room - Hair found in the bathroom, and on a bed pillow!dust bunnies on the drapes!  The thermostat did not work well. It was under 40 degrees outside and It felt hot in the room. I could not get it to cool off much at all. The air didn't feel too cold to me. It was so hot I couldn't sleep on the last night.  The electrical outlet in the bathroom stopped working during our stay.. WTF?? Speaking of the bathoom.. We had a plumbing problem as well... we could not flush solids for a while, and the drains were draining very slow... eventually it was fixed but we don't have time to deal with weak plumbing.  When we complained about some of the problems we encountered all they offered was to redo the room.. and even after they did, they didn't empty the trash, or clean the toilet.   There is NO minibar in the room. minus 1 star. I won this hotel on priceline for $59/night for 2 nights.  I was hopeful this would be a nice hotel. I've stayed at a Marriott recently in another city annd it was much nicer.   We didn't eat at envy because we saw a bad review on trip advisor, and also here there are coupons for this place. We ended up eating at CUT at the palazzo, and loved it.",Hotels & Travel;Event Planning & Services;Venues & Event Spaces;Hotels,useful
L1GeeQIJ6JRoH7VfZGgCbA,"Unfortunately, a disappointing experience.  Went for dinner on strong recommendations that Sole had great food, great wine selection, and great ambiance.  The wine selection was indeed extensive. The Saturday night crowd was a blend of casually dressed diners and those who obviously were out for a special occasion. The soft-lighting, exposed wood beams, warm colors, and wine racks, made me think I had come to the right place for a delicious, relaxed meal. (The patio looked particularly enticing.) But then the food came out.  The presentation struck me first. My husband's steak was stacked on top of a half-yellowed piece of broccoli and a few other whole veggies. Not the most appetizing plate to look at.   My roasted chicken stuffed with goat cheese and sun-dried tomatoes sounded mouth-watering on the menu, but when it came out it was underwhelming. A dollop of garlic mashed potatoes (the best thing on the plate) with a heap of limp greens and an anemic piece of chicken. (Granted, chicken is not the most exciting thing to order on a menu, but goat cheese is my weakness.) I do not mind spending a lot on a great meal, however I definitely did not feel that my dish was worth the 27 dollar price tag.  Dinner did end up on a good note, though - with a deliciously rich piece of chocolate truffle cake. A decent dessert and a good cup of coffee can cover a multitude of dining sins.  Perhaps my high expectations doomed the place from the start, but I left with little desire to return any time soon. I wouldn't tell someone not to go to Sole, but I'd give a more cautious endorsement than the friends who so strongly recommended it to me in the first place.",Bars;Greek;Mediterranean;Wine Bars;Nightlife;Restaurants,useful
Pum6jOOD2y7Ak7YoD0NP7Q,"A+++ for the patio that you can sit on during the hot ass summers.  The food was pretty good (I had a burger with fries) but I don't recommend the ice cream cake for dessert.  Next time, I'll skip the cake and order another beer.  Had the Kilt Lifter and it was great.  The Heffenweizen seems pretty popular also because lots of people around me were ordering it.Happy Hour pints are $3 and pitchers are $11.",Bars;Food;Breweries;Pubs;Nightlife;American (New);Restaurants,useful
tDjlDYPXcf0wCnHM320yLw,"This is where i used to get my coffee rush on the weekends. Excellent service and very friendly. To top it off, they knew/remembered my name! Mocha and Pineapple upside down cake!!! Too bad they will be closing...",Food;Coffee & Tea,non_useful
