it w0 w1 ww1 w2 ww2 w10 w11 ww11 w12 ww12 w20 w21 ww21 w22 ww22 e
220 -3.519669489084183 2.8219911214055293 -0.8017773061242209 2.6827272730947858 -0.7622099976758985 2.1832995196426515 -1.1844359944769116 -0.5424981702330849 0 0.0 2.171654431846872 0 0.0 -1.1592794547955865 -0.5338231708484501 0.09825768345139685
221 -3.5381914520948765 2.8298945976663927 -0.7998138698771886 2.6896431448002045 -0.7601745641004624 2.192310624054275 -1.18635015757328 -0.5411414534767631 0 0.0 2.1807943254757145 0 0.0 -1.161199828285179 -0.5324664571620604 0.09811183882530193
222 -3.556691324316105 2.8377614553017936 -0.7978655431526518 2.6965297130100154 -0.7581567999940267 2.2013150291074886 -1.1882686316672193 -0.5397994453111041 0 0.0 2.1899308473647525 0 0.0 -1.163127516272455 -0.531125226018941 0.0979660449326679
223 -3.5751692260129935 2.845592312516375 -0.7959322014219063 2.7033876905516556 -0.7561565676057401 2.2103128330216504 -1.1901914935270996 -0.53847196457708 0 0.0 2.199064075431041 0 0.0 -1.1650625729921074 -0.5297992841630784 0.09782029520353897
224 -3.593625283746109 2.8533877828999414 -0.7940137208533549 2.710217783042399 -0.754173729604101 2.2193041313002153 -1.192118817667414 -0.5371588331920023 0 0.0 2.2081940844951267 0 0.0 -1.1670050499127935 -0.5284884413498523 0.0976745831484563
225 -3.612059630172339 2.8611484753402445 -0.7921099783183073 2.7170206888281956 -0.7522081490937514 2.228289016760476 -1.194050676364541 -0.5358598760678146 0 0.0 2.2173209463265517 0 0.0 -1.1689549957789642 -0.5271925102748787 0.09752890235919616
226 -3.630472403848752 2.868874993941813 -0.7902208513967628 2.723797098928898 -0.7502596896319429 2.2372675795641497 -1.1959871396733552 -0.5345749210321771 0 0.0 2.226444729689799 0 0.0 -1.1709124566528992 -0.525911306505254 0.09738324650941581
227 -3.6488637490394473 2.876567937950624 -0.7883462183831534 2.7305476969896434 -0.7483282152446641 2.2462399072487518 -1.1979282754446368 -0.5333037987522392 0 0.0 2.235565500390592 0 0.0 -1.1728774759568967 -0.5246446484131083 0.09723760935520949
228 -3.667233815525397 2.884227901684431 -0.7864859582920305 2.7372731592381565 -0.7464135904424172 2.2552060847596658 -1.1998741493432212 -0.5320463426610035 0 0.0 2.2446833213225 0 0.0 -1.174850094515556 -0.5233923571113673 0.09709198473558057
229 -3.685582758417279 2.891855474468555 -0.7846399508636788 2.7439741544477436 -0.7445156802356283 2.2641661944828564 -1.2018248248668473 -0.530802388886187 0 0.0 2.2537982525137723 0 0.0 -1.176830350598114 -0.5221542563916433 0.09694636657283241
230 -3.703910737971306 2.89945124057695 -0.7828080765696389 2.7506513439057407 -0.7426343501496795 2.2731203162781557 -1.2037803633656468 -0.5295717761814871 0 0.0 2.2629103511743396 0 0.0 -1.1788182799607774 -0.5209301726641661 0.09680074887288281
231 -3.7222179194080325 2.907015779178359 -0.7809902166181285 2.7573053813872166 -0.7407694662395607 2.2820685275130455 -1.2057408240622336 -0.5283543458601687 0 0.0 2.27201967174293 0 0.0 -1.1808139158890132 -0.5197199348996735 0.0966551257255059
232 -3.7405044727341465 2.9145496642873847 -0.7791862529593435 2.763936913133685 -0.7389208951041213 2.2910109030968955 -1.207706264072344 -0.527149941730882 0 0.0 2.281126265934242 0 0.0 -1.1828172892397515 -0.5185233745731849 0.09650949130450431
233 -3.7587705725672236 2.9220534647202805 -0.7773960682906302 2.7705465778366403 -0.7370885038999253 2.299947515515583 -1.2096767384259817 -0.5259584100356335 0 0.0 2.290230182786111 0 0.0 -1.1848284284834611 -0.5173403256095829 0.09636383986781645
234 -3.777016397963432 2.929527744055297 -0.7756195460615154 2.7771350066256906 -0.7352721603546974 2.308878434866441 -1.2116523000890294 -0.5247795993898303 0 0.0 2.2993314687066344 0 0.0 -1.1868473597460616 -0.5161706243309316 0.09621816575756208
235 -3.79524213224819 2.9369730605974045 -0.7738565704785818 2.783702823061088 -0.7334717327803547 2.3178037288934843 -1.2136329999852773 -0.5236133607243197 0 0.0 2.308430167521197 0 0.0 -1.1888741068506326 -0.5150141094054628 0.09607246340002829
236 -3.813447962849731 2.944389967347223 -0.7721070265101836 2.790250643130466 -0.7316870900856228 2.3267234630228586 -1.2156188870188356 -0.5224595472293533 0 0.0 2.317526320519349 0 0.0 -1.1909086913588935 -0.513870621798166 0.09592672730560203
237 -3.83163408113558 2.9517790119739917 -0.7703707998909891 2.7967790752495842 -0.7299181017882334 2.3356377003984643 -1.2176100080968868 -0.5213180143004029 0 0.0 2.326619966501502 0 0.0 -1.1929511326124165 -0.5127400047229185 0.09578095206864919
238 -3.84980068225191 2.9591407367924067 -0.7686477771263422 2.803288720266888 -0.7281646380266956 2.344546501917708 -1.2196064081527431 -0.5201886194857612 0 0.0 2.3357111418253993 0 0.0 -1.1950014477735473 -0.5116221035960948 0.09563513236734587
239 -3.867947964965759 2.9664756787431825 -0.766937845496441 2.8097801714717106 -0.7264265695716473 2.3534499262673325 -1.2216081301691686 -0.5190712224358599 0 0.0 2.3447998804523134 0 0.0 -1.197059651866007 -0.5105167659916008 0.09548926296346359
240 -3.8860761315100794 2.9737843693771597 -0.7652408930603182 2.816254014605925 -0.724703767836778 2.362348029959292 -1.2236152152019393 -0.5179656848542442 0 0.0 2.3538862139929497 0 0.0 -1.1991257578151464 -0.5094238415972718 0.0953433387021115
241 -3.904185387431599 2.981067334842819 -0.7635568086596265 2.8227108278788884 -0.7229961048893306 2.371240867366622 -1.2256277024035975 -0.5168718704501397 0 0.0 2.3629701717530116 0 0.0 -1.201199776487835 -0.508343182172589 0.09519735451143879
242 -3.922275941441459 2.98832509587705 -0.7618854819222187 2.8291511819854915 -0.7213034534601771 2.380128490759272 -1.227645629047377 -0.5157896448925546 0 0.0 2.3720517807783947 0 0.0 -1.20328171673196 -0.5072746415076572 0.09505130540229967
243 -3.940348005268614 2.9955581677990164 -0.7602268032655173 2.8355756401271677 -0.7196256869534715 2.3890109503398573 -1.2296690305512623 -0.514718875765861 0 0.0 2.3811310658999907 0 0.0 -1.205371585415515 -0.5062180753833991 0.09490518646788378
244 -3.958401793515943 3.002767060506993 -0.7585806638996763 2.8419847580356863 -0.7179626794558848 2.397888294279309 -1.231697940502159 -0.513659432526797 0 0.0 2.390208049778063 0 0.0 -1.2074693874652647 -0.5051733415329186 0.0947589928833143
245 -3.97643752351906 3.009952278478018 -0.7569469558305235 2.8483790839995944 -0.7163143057454204 2.4067605687523685 -1.2337323906801392 -0.5126111864628433 0 0.0 2.399282752946168 0 0.0 -1.209575125904964 -0.5041402996039888 0.09461271990521646
246 -3.9944554152077787 3.017114320770236 -0.7553255718622899 2.8547591588931347 -0.7146804412998159 2.415627817972919 -1.2357724110827446 -0.5115740106519168 0 0.0 2.4083551938546113 0 0.0 -1.2116888018931218 -0.5031188111226211 0.09446636287125833
247 -4.012455690970208 3.024253681027792 -0.7537164056001151 2.861125516207518 -0.7130609623045333 2.4244900842291024 -1.2378180299493127 -0.510547779923337 0 0.0 2.417425388913397 0 0.0 -1.213810414760291 -0.5021087394576772 0.09431991719966752
248 -4.030438575519437 3.031370847488159 -0.7521193514523369 2.8674786820843976 -0.7114557456603445 2.433347407918217 -1.2398692737853112 -0.5095323708200167 0 0.0 2.4264933525346715 0 0.0 -1.21593996204588 -0.5011099497864814 0.09417337838872318
249 -4.048404295762771 3.038466302991762 -0.7505343046325554 2.87381917535141 -0.7098646689905128 2.442199827581347 -1.241926167386649 -0.5085276615618309 0 0.0 2.43555909717462 0 0.0 -1.218077439534466 -0.5001223090613985 0.09402674201622875
250 -4.066353080673504 3.04554052499378 -0.7489611611614778 2.88014750755966 -0.7082876106475795 2.451047379937721 -1.24398873386395 -0.5075335320101232 0 0.0 2.4446226333748187 0 0.0 -1.2202228412916087 -0.49914568597734144 0.09388000373896505
251 -4.08428516116516 3.052593985578021 -0.7473998178685399 2.88646418302302 -0.7067244497197578 2.4598900999187614 -1.246056994666763 -0.5065498636333039 0 0.0 2.453683969803019 0 0.0 -1.222376159699154 -0.4981799509401718 0.09373315929212633
252 -4.10220076996819 3.059627151472736 -0.7458501723933081 2.8927696988591167 -0.7051750660369429 2.468728020701815 -1.2481309696076948 -0.5055765394735032 0 0.0 2.462743113293347 0 0.0 -1.224537385490017 -0.4972249760359629 0.09358620448874155
253 -4.12010014150909 3.066640484068283 -0.7443121231866585 2.8990645450318984 -0.7036393401763393 2.4775611737435326 -1.250210676886442 -0.5046134441142397 0 0.0 2.471800068885907 0 0.0 -1.2267065077824462 -0.4962806350010941 0.09343913521908172
254 -4.137983511791866 3.0736344394365136 -0.7427855695117406 2.9053492043956646 -0.70211715346772 2.486389588812898 -1.2522961331137088 -0.5036604636490636 0 0.0 2.4808548398657875 0 0.0 -1.2288835141137564 -0.4953468031931438 0.0932919474500562
255 -4.155851118281873 3.0806094683517986 -0.7412704114447187 2.9116241527404485 -0.7006083879983127 2.4952132940238685 -1.2543873533349943 -0.5027174856511466 0 0.0 2.489907427801442 0 0.0 -1.2310683904735327 -0.4944233575625545 0.0931446372245983
256 -4.173703199791913 3.087566016313576 -0.739766549875303 2.9178898588386524 -0.6991129266173332 2.504032315867629 -1.2564843510542345 -0.5017843991437754 0 0.0 2.498957832582454 0 0.0 -1.2332611213362978 -0.49351017662504154 0.09299720066104226
257 -4.1915399963706195 3.0945045235703375 -0.7382738865070628 2.924146784492835 -0.6976306529401609 2.5128466792444373 -1.2585871382572829 -0.5008610945717209 0 0.0 2.508006052456667 0 0.0 -1.2354616896936472 -0.49260714043471926 0.09284963395249374
258 -4.209361749193053 3.101425425144954 -0.7367923238575317 2.9303953845845507 -0.6961614513521714 2.5216564074950454 -1.2606957254352213 -0.4999474637734516 0 0.0 2.5170520840666764 0 0.0 -1.2376700770858435 -0.4917141305579189 0.09270193336619369
259 -4.227168700453477 3.108329150861252 -0.7353217652581029 2.9366361071241553 -0.6947052070122307 2.5304615224316946 -1.262810121607486 -0.49904339995415736 0 0.0 2.5260959224856836 0 0.0 -1.2398862636328762 -0.4908310300476736 0.09255409524287829
260 -4.244961093260285 3.115216125371754 -0.7338621148537205 2.942869393301482 -0.693261805855858 2.539262044368666 -1.2649303343447968 -0.4981487976595559 0 0.0 2.5351375612526974 0 0.0 -1.2421102280649852 -0.48995772341884924 0.09240611599613548
261 -4.262739171533026 3.1220867681865037 -0.7324132776023674 2.9490956775373136 -0.6918311345980661 2.548057992152376 -1.2670563697918849 -0.49726355275045636 0 0.0 2.5441769924070896 0 0.0 -1.244341947752648 -0.48909409662389675 0.0922579921117596
262 -4.280503179901499 3.1289414937028868 -0.7309751592743562 2.9553153875355616 -0.6904130807358886 2.556849383191015 -1.2691882326900041 -0.4963875623780482 0 0.0 2.553214206522501 0 0.0 -1.246581398736035 -0.48824003702920377 0.0921097201471051
263 -4.298253363606881 3.1357807112363805 -0.7295476664514231 2.961528944336074 -0.6890075325505953 2.565636233483718 -1.2713259263992223 -0.49552072495989335 0 0.0 2.562249192740087 0 0.0 -1.248828555753935 -0.48739543339203045 0.09196129673044029
264 -4.315989968404838 3.1426048250521523 -0.7281307065256314 2.9677367623680095 -0.6876143791096127 2.574418557649258 -1.273469452920481 -0.49466294015659446 0 0.0 2.5712819388011194 0 0.0 -1.2510833922721527 -0.48656017583800254 0.09181271856030258
265 -4.333713240470594 3.149414234397436 -0.7267241876980868 2.9739392495036925 -0.6862335102681494 2.5831963689542627 -1.2756188129174186 -0.49381410884911486 0 0.0 2.580312431078929 0 0.0 -1.2533458805113826 -0.4857341558391477 0.09166398240485545
266 -4.351423426305915 3.1562093335346195 -0.725328018977469 2.980136807112896 -0.6848648166705407 2.5919696793409464 -1.2777740057379547 -0.4929741331167312 0 0.0 2.5893406546102007 0 0.0 -1.2556159914745675 -0.48491726619245773 0.09151508510124884
267 -4.369120772647969 3.162990511774979 -0.7239421101783833 2.986329830117476 -0.6835081897513141 2.600738499454346 -1.2799350294356235 -0.49214291621559153 0 0.0 2.5983665931256152 0 0.0 -1.2578936949737392 -0.48410940099895583 0.09136602355498318
268 -4.3868055263800345 3.1697581535129946 -0.7225663719195367 2.992518707046309 -0.6821635217359903 2.609502838669077 -1.2821018807906566 -0.4913203625578603 0 0.0 2.6073902290798467 0 0.0 -1.2601789596563517 -0.483310455643255 0.09121679473927813
269 -4.404477934443998 3.1765126382611895 -0.7212007156217434 2.9987038200904625 -0.6808307056416224 2.618262705115585 -1.2842745553308101 -0.4905063776914299 0 0.0 2.616411543680919 0 0.0 -1.2624717530311127 -0.48252032677359097 0.09106739569444668
270 -4.422138243754638 3.1832543406854317 -0.7198450535057614 3.004885545158555 -0.6795096352770831 2.627018105705908 -1.2864530473519333 -0.48970086828017867 0 0.0 2.6254305169189185 0 0.0 -1.264772041493318 -0.4817389122823158 0.09091782352727573
271 -4.439786701115638 3.189983630640651 -0.7184992985899673 3.0110642519322446 -0.6782002052431074 2.6357690461589356 -1.2886373499382744 -0.48890374208475706 0 0.0 2.6344471275940724 0 0.0 -1.267079790349694 -0.4809661112868352 0.0907680754104127
272 -4.457423553137284 3.196700873206908 -0.7171633646878729 3.017240303921807 -0.6769023109321016 2.6445155310251747 -1.2908274549825227 -0.4881149079438833 0 0.0 2.6434613533442026 0 0.0 -1.2693949638427597 -0.48020182411097767 0.09061814858176008
273 -4.475049046155844 3.2034064287257764 -0.7158371664054869 3.0234140585217424 -0.6756158485277195 2.6532575637110183 -1.2930233532055875 -0.4873342757561317 0 0.0 2.6524731706715485 0 0.0 -1.271717525174709 -0.4794459522667812 0.09046804034387784
274 -4.492663426154569 3.210100652836983 -0.7145206191385279 3.0295858670663844 -0.6743407150042209 2.6619951465025156 -1.2952250341761071 -0.4865617564621969 0 0.0 2.6614825549689733 0 0.0 -1.2740474365308259 -0.4786983984366857 0.090317748063394
275 -4.5102669386862875 3.216783896515263 -0.7132136390694916 3.0357560748854553 -0.673076808125615 2.670728280588647 -1.2974324863296955 -0.4857972620276191 0 0.0 2.6704894805455655 0 0.0 -1.2763846591024386 -0.47795906645611674 0.09016726917042428
276 -4.5278598287975695 3.2234565061073863 -0.7119161431645767 3.041925021359536 -0.671824026444599 2.6794569660841097 -1.2996456969879193 -0.4850407054259526 0 0.0 2.6794939206516246 0 0.0 -1.2787291531094183 -0.4772278612964514 0.09001660115800082
277 -4.545442340954416 3.2301188233693185 -0.7106280491704761 3.0480930399754174 -0.6705822693012982 2.6881812020516054 -1.3018646523770083 -0.4842920006223659 0 0.0 2.6884958475030576 0 0.0 -1.2810808778222342 -0.4765046890483536 0.0898657415815114
278 -4.563014718969453 3.236771185503468 -0.7093492756110342 3.054260458381288 -0.6693514368218138 2.6969009865236453 -1.3040893376463023 -0.48355106255765706 0 0.0 2.6974952323051844 0 0.0 -1.2834397915835716 -0.4757894569054675 0.08971468805814765
279 -4.580577205930588 3.2434139251959935 -0.7080797417837787 3.060427598441734 -0.6681314299165882 2.705616316523871 -1.306319736886432 -0.48281780713267175 0 0.0 2.7064920452759584 0 0.0 -1.285805851829518 -0.47508207314845996 0.0895634382663646
280 -4.598130044131112 3.25004737065413 -0.7068193677563281 3.066594776292527 -0.6669221502785938 2.7143271880878896 -1.308555833147238 -0.4820921511931107 0 0.0 2.715486255668618 0 0.0 -1.2881790151103327 -0.47438244712940075 0.0894119899453506
281 -4.615673475001204 3.256671845643501 -0.7055680743626804 3.072762302395154 -0.6657235003813506 2.723033596283635 -1.3107976084554291 -0.48137401251471545 0 0.0 2.724477831793771 0 0.0 -1.2905592371108034 -0.473690489256472 0.08926034089450795
282 -4.633207739040812 3.2632876695253867 -0.7043257831993882 3.078930481591083 -0.6645353834767826 2.731735535231254 -1.313045043831981 -0.48066330978881733 0 0.0 2.7334667410409224 0 0.0 -1.2929464726701987 -0.4730061109789966 0.08910848897294533
283 -4.650733075753901 3.2698951572939237 -0.703092416621623 3.085099613155734 -0.6633577035929177 2.7404329981225275 -1.3152981193092805 -0.4799599626082419 0 0.0 2.742452949899458 0 0.0 -1.2953406758018269 -0.47232922477277717 0.08895643209898112
284 -4.668249723584006 3.2764946196131954 -0.701867897739133 3.0912699908521213 -0.6621903655314366 2.7491259772398258 -1.3175568139480156 -0.4792638914535548 0 0.0 2.751436423979088 0 0.0 -1.2977417997122103 -0.4716597441257373 0.08880416824965848
285 -4.685757919851094 3.2830863628542057 -0.7006521504121018 3.0974419029841656 -0.6610332748650826 2.757814463974608 -1.3198211058538158 -0.47857501767964034 0 0.0 2.7604171280297685 0 0.0 -1.3001497968198834 -0.47099758352385596 0.08865169546027223
286 -4.703257900689686 3.2896706891316914 -0.6994450992469058 3.10361563244965 -0.6598863379349313 2.7664984488454674 -1.3220909721936474 -0.47789326350260225 0 0.0 2.769395025961094 0 0.0 -1.302564618773823 -0.470342658437389 0.0884990118239074
287 -4.72074990098824 3.2962478963407706 -0.6982466695917814 3.1097914567927956 -0.6587494618475325 2.775177921515733 -1.3243663892119608 -0.47721855198697494 0 0.0 2.778370080861192 0 0.0 -1.304986216471518 -0.46969488530736714 0.08834611549098981
288 -4.738234154329738 3.302818278193387 -0.6970567875324004 3.1159696482564483 -0.6576225544719261 2.7838528708106276 -1.3266473322466072 -0.4765508070332402 0 0.0 2.787342255015117 0 0.0 -1.3074145400766959 -0.46905418153236633 0.08819300466884834
289 -4.7557108929334815 3.3093821242545456 -0.6958753798873607 3.1221504738338712 -0.6565055244365421 2.7925232847339982 -1.3289337757445105 -0.4758899533656344 0 0.0 2.7963115099227496 0 0.0 -1.3098495390367009 -0.46842046545554095 0.08803967762128971
290 -4.773180347598054 3.3159397199783123 -0.6947023742035956 3.128334195320109 -0.6553982811259876 2.801189150484613 -1.3312256932771158 -0.47523591652024294 0 0.0 2.805277806316228 0 0.0 -1.312291162099547 -0.46779365635191483 0.0878861326681849
291 -4.79064274764544 3.322491346743563 -0.6935376987517049 3.134521069362934 -0.6543007346777265 2.8098504544720413 -1.3335230575556065 -0.47458862283337055 0 0.0 2.8142411041769027 0 0.0 -1.3147393573306443 -0.46717367441592167 0.08773236818506747
292 -4.8080983208662635 3.329037281889469 -0.6923812825212119 3.1407113475133506 -0.6532127959786597 2.818507182332115 -1.3358258404459011 -0.47394799943018057 0 0.0 2.8232013627518415 0 0.0 -1.3171940721292146 -0.46656044074919056 0.08757838260274453
293 -4.8255472934661485 3.3355777987506983 -0.6912330552157498 3.146905276275661 -0.6521343766616089 2.827159318941993 -1.3381340129834332 -0.4733139742135943 0 0.0 2.832158540569882 0 0.0 -1.3196552532444001 -0.4659538773485687 0.08742417440691867
294 -4.8429898900131585 3.3421131666923243 -0.6900929472481809 3.1531030971570724 -0.6510653891017115 2.8358068484348142 -1.3404475453877156 -0.4726864758534446 0 0.0 2.84111259545725 0 0.0 -1.3221228467910762 -0.4653539070943766 0.08726974213782258
295 -4.860426333386303 3.348643651144431 -0.6889608897356543 3.1593050467168506 -0.6500057464127297 2.844449754213972 -1.3427664070767 -0.47206543377587507 0 0.0 2.8500634845527544 0 0.0 -1.3245967982653784 -0.4647604537388894 0.0871150843898652
296 -4.877856844725104 3.355169513636394 -0.6878368144945995 3.1655113566150055 -0.6489553624432783 2.853088018966992 -1.34509056668093 -0.47145077815297914 0 0.0 2.8590111643225598 0 0.0 -1.327077052559947 -0.4641734418950395 0.08696019981128926
297 -4.895281643380177 3.3616910118308456 -0.6867206540356702 3.171722253660519 -0.6479141517729825 2.8617216246790385 -1.3474199920574985 -0.47084243989267155 0 0.0 2.8679555905745646 0 0.0 -1.329563553978906 -0.46359279702533396 0.08680508710384054
298 -4.912700946864847 3.368208399557294 -0.6856123415586275 3.1779379598590944 -0.6468820297085596 2.8703505526460504 -1.3497546503038103 -0.47024035062878666 0 0.0 2.8768967184723766 0 0.0 -1.3320562462525742 -0.4630184454309823 0.08664974502244915
299 -4.930114970807745 3.3747219268454045 -0.6845118109471783 3.1841586924604344 -0.6458589122798378 2.878974783487516 -1.352094507771157 -0.4696444427113962 0 0.0 2.8858345025489087 0 0.0 -1.3345550725519284 -0.4624503142412307 0.0864941723749208
300 -4.947523928906394 3.381231839957926 -0.6834189967637645 3.190384664005054 -0.6448447162357152 2.887594297158894 -1.3544395300781091 -0.4690546491973416 0 0.0 2.8947688967196004 0 0.0 -1.3370599755028159 -0.46188833140289515 0.08633836802164009
301 -4.96492803288176 3.3877383814232633 -0.6823338342443085 3.196616082370613 -0.643839359040059 2.8962090729636873 -1.3567896821237297 -0.4684709038409746 0 0.0 2.903699854295278 0 0.0 -1.339570897199932 -0.46133242567009153 0.08618233087528486
302 -4.982327492433752 3.394241790067689 -0.6812562592929193 3.202853150817783 -0.6428427588675555 2.904819089565179 -1.3591449281006147 -0.4678931410851009 0 0.0 2.912627327994663 0 0.0 -1.3420877792205679 -0.4607825265941565 0.08602605990055028
303 -4.999722515197665 3.400742301047185 -0.680186208476559 3.2090960680356346 -0.6418548345995082 2.913424324997837 -1.3615052315077674 -0.4673212960521218 0 0.0 2.921551269956537 0 0.0 -1.3446105626381346 -0.460238564513755 0.08586955411388436
304 -5.017113306701545 3.407240145878917 -0.679123619019674 3.215345028186567 -0.6408755058195936 2.9220247566784017 -1.3638705551633075 -0.46675530453536646 0 0.0 2.9304716317515744 0 0.0 -1.3471391880354737 -0.45970047054517094 0.08571281258323328
305 -5.034500070324458 3.4137355524723363 -0.6780684287987967 3.2216002209507644 -0.6399046928095767 2.9306203614166475 -1.3662408612170265 -0.46619510299061473 0 0.0 2.9393883643938583 0 0.0 -1.3496735955179615 -0.4591681765727757 0.08555583442779681
306 -5.05188300725567 3.420228745159907 -0.6770205763371141 3.227861831570193 -0.638942316544987 2.9392111154258527 -1.3686161111627857 -0.4656406285277985 0 0.0 2.9483014183520813 0 0.0 -1.3522137247264123 -0.4586416152396713 0.0853986188177938
307 -5.069262316454713 3.4267199447274534 -0.675980000799011 3.234130040892142 -0.6379882986907637 2.9477969943329603 -1.3709962658507715 -0.4650918189028842 0 0.0 2.9572107435604504 0 0.0 -1.35475951484979 -0.45812071993850323 0.08524116497423645
308 -5.086638194612322 3.433209368444139 -0.674946641984589 3.2404050254123082 -0.6370425615968693 2.9563779731884514 -1.3733812854996057 -0.46454861250992713 0 0.0 2.9661162894292934 0 0.0 -1.357310904637733 -0.4576054248024414 0.08508347216871508
309 -5.104010836112243 3.439697230092061 -0.6739204403241628 3.2466869573174337 -0.636105028293877 2.964954026475938 -1.375771129708319 -0.4640109483732948 0 0.0 2.9750180048553934 0 0.0 -1.359867832412902 -0.4570956646963221 0.08492553972319061
310 -5.121380432993904 3.446183739995473 -0.6729013368727367 3.2529760045275036 -0.6351756224885345 2.973525128121479 -1.3781657574681925 -0.4634787661400551 0 0.0 2.983915838232046 0 0.0 -1.3624302360831542 -0.45659137520795046 0.08476736700979676
311 -5.138747174915925 3.4526691050496283 -0.671889273304464 3.2592723307375056 -0.6342542685593071 2.9820912515026317 -1.3805651271744699 -0.46295200607252496 0 0.0 2.992809737458858 0 0.0 -1.364998053153553 -0.4560924926395585 0.08460895345064988
312 -5.156111249120471 3.4591535287492596 -0.6708841919070931 3.2655760954587616 -0.6333408915519042 2.990652369457241 -1.3829691966379496 -0.4624306090409759 0 0.0 3.001699649951295 0 0.0 -1.367571220738217 -0.4555989539994139 0.08445029851766768
313 -5.17347284039845 3.4656372112166745 -0.669886035576396 3.2718874540598346 -0.6324354171747891 2.999208454291984 -1.3853779230964547 -0.46191451651649124 0 0.0 3.010585522649988 0 0.0 -1.3701496755720173 -0.45511069699358 0.08429140173239515
314 -5.190832131055512 3.4721203492294928 -0.6688947478105917 3.278206557807025 -0.6315377717946794 3.007759477790667 -1.387791263226192 -0.46140367056397286 0 0.0 3.0194673020298013 0 0.0 -1.3727333540221258 -0.454627660017819 0.08413226266583829
315 -5.2081893008788835 3.478603136248013 -0.667910272704757 3.284533553904455 -0.6306478824320362 3.016305411222288 -1.3902091731530026 -0.46089801383529416 0 0.0 3.0283449341086865 0 0.0 -1.3753221920994243 -0.45414978214963947 0.08397288093830511
316 -5.225544527105017 3.48508576244222 -0.6669325549452314 3.2908685855337594 -0.6297656767565466 3.024846225348873 -1.3926316084635046 -0.46039748956259235 0 0.0 3.037218364456315 0 0.0 -1.3779161254697754 -0.45367700314048137 0.08381325621925312
317 -5.242897984388024 3.4915684147184316 -0.6659615398040182 3.297211791893381 -0.6288910830826031 3.033381890433092 -1.3950585242161369 -0.4599020415517009 0 0.0 3.046087538202507 0 0.0 -1.3805150894651634 -0.45320926340803847 0.08365338822714401
318 -5.26024984476893 3.4980512767455965 -0.6649971731331817 3.3035633082374862 -0.6280240303647789 3.041912376245667 -1.3974898749521074 -0.4594116141757152 0 0.0 3.0549524000454675 0 0.0 -1.3831190190947116 -0.45274650402871297 0.08349327672930401
319 -5.277600277645722 3.504534528981239 -0.6640394013592428 3.3099232659145073 -0.627164448193304 3.050437652072566 -1.3999256147062475 -0.4589261523686914 0 0.0 3.0638128942598324 0 0.0 -1.3857278490555776 -0.4522886667302009 0.08333292154179
320 -5.294949449744169 3.511018348697062 -0.6630881714775767 3.316291792405318 -0.6263122667895438 3.0589576867220107 -1.4023656970177796 -0.4584456016194717 0 0.0 3.072668964704534 0 0.0 -1.3883415137437336 -0.4518356938842045 0.08317232252926211
321 -5.312297525089452 3.517502910004211 -0.6621434310468107 3.322669011361058 -0.6254674170014807 3.06747244853129 -1.4048100749409995 -0.4579699079656362 0 0.0 3.0815205548305005 0 0.0 -1.3909599472646363 -0.4513875284992692 0.08301147960486026
322 -5.3296446649785585 3.523988383878207 -0.6612051281832284 3.329055042640608 -0.6246298302992027 3.07598190537339 -1.4072587010558781 -0.45749901798757575 0 0.0 3.0903676076881883 0 0.0 -1.3935830834437894 -0.4509441142137415 0.08285039273008664
323 -5.346991027953466 3.5304749381835485 -0.6602732115551763 3.3354500023477263 -0.6237994387703981 3.0844860246634536 -1.4097115274785874 -0.45703287880268484 0 0.0 3.0992100659349657 0 0.0 -1.3962108558372064 -0.45050539528884737 0.08268906191469187
324 -5.364336769775102 3.5369627376980004 -0.6593476303774802 3.341854002867869 -0.6229761751158616 3.092984773365068 -1.4121685058719498 -0.45657143805966943 0 0.0 3.1080478718423477 0 0.0 -1.3988431977417732 -0.4500713166018854 0.08252748721656591
325 -5.381682043398068 3.5434519441365597 -0.6584283344058683 3.3482671529046795 -0.6221599726450092 3.1014781179963937 -1.4146295874558208 -0.4561146439329693 0 0.0 3.1168809673030906 0 0.0 -1.401480042205519 -0.4496418236395348 0.08236566874163258
326 -5.399026998946141 3.5499427161751202 -0.6575152739314044 3.3546895575161737 -0.6213507652714072 3.109966024636142 -1.4170947230174027 -0.45566244511729004 0 0.0 3.125709293838163 0 0.0 -1.4041213220377937 -0.44921686249127346 0.08220360664374741
327 -5.416371783688549 3.556435209473836 -0.6566083997749327 3.361121318150637 -0.6205484875083138 3.1184484589294037 -1.4195638629214946 -0.45521479082224303 0 0.0 3.134532792603588 0 0.0 -1.4067669698193643 -0.4487963798429058 0.0820413011245988
328 -5.433716542017002 3.5629295767001854 -0.655707663281534 3.3675625326822156 -0.6197530744642362 3.1269253860933386 -1.4220369571206828 -0.4547716307670909 0 0.0 3.143351404397172 0 0.0 -1.4094169179124214 -0.4483803229701954 0.08187875243361188
329 -5.451061415423497 3.5694259675517572 -0.6548130163149971 3.3740132954462467 -0.6189644618385055 3.1353967709227324 -1.4245139551654715 -0.45433291517559476 0 0.0 3.1521650696651253 0 0.0 -1.4120710984705107 -0.4479686397326026 0.08171596086785461
330 -5.468406542478881 3.5759245287787493 -0.6539244112523039 3.3804736972743052 -0.6181825859168664 3.1438625777954265 -1.426994806214358 -0.4538985947709619 0 0.0 3.160973728508585 0 0.0 -1.414729443448385 -0.447561278567122 0.08155292677194635
